trend_id,site,category_id,category_name,date,search_index,sales_index,competition_index,average_price,growth_rate,is_mock_data
TREND0000950,Malaysia,CAT008,Baby Products,2026-06-19,39.12,40.67,42.05,110.51,0.013061,true
TREND0000951,Malaysia,CAT008,Baby Products,2026-06-20,39.27,39.10,42.68,110.99,0.003909,true
TREND0000952,Malaysia,CAT008,Baby Products,2026-06-21,37.89,35.86,43.37,111.48,-0.035226,true
TREND0000953,Malaysia,CAT008,Baby Products,2026-06-22,42.74,38.81,44.13,111.96,0.128273,true
TREND0000954,Malaysia,CAT008,Baby Products,2026-06-23,46.09,40.30,44.93,112.42,0.078297,true
TREND0000955,Malaysia,CAT008,Baby Products,2026-06-24,49.70,42.18,45.76,112.87,0.078197,true
TREND0000956,Malaysia,CAT008,Baby Products,2026-06-25,50.01,40.98,46.63,113.29,0.006235,true
TREND0000957,Malaysia,CAT008,Baby Products,2026-06-26,54.90,44.67,47.51,113.68,0.097784,true
TREND0000958,Malaysia,CAT008,Baby Products,2026-06-27,58.76,47.69,48.40,114.02,0.070479,true
TREND0000959,Malaysia,CAT008,Baby Products,2026-06-28,62.20,50.67,49.28,114.32,0.058424,true
TREND0000960,Malaysia,CAT008,Baby Products,2026-06-29,68.40,56.84,50.15,114.57,0.099727,true
TREND0000961,Philippines,CAT001,Consumer Electronics,2026-05-01,84.95,78.95,54.48,2676.00,0.000000,true
TREND0000962,Philippines,CAT001,Consumer Electronics,2026-05-02,86.52,80.59,55.51,2673.32,0.018412,true
TREND0000963,Philippines,CAT001,Consumer Electronics,2026-05-03,84.87,79.01,54.94,2670.65,-0.019041,true
TREND0000964,Philippines,CAT001,Consumer Electronics,2026-05-04,84.65,78.86,55.09,2667.97,-0.002537,true
TREND0000965,Philippines,CAT001,Consumer Electronics,2026-05-05,84.20,78.48,55.12,2665.30,-0.005392,true
TREND0000966,Philippines,CAT001,Consumer Electronics,2026-05-06,80.52,74.87,53.54,2662.62,-0.043650,true
TREND0000967,Philippines,CAT001,Consumer Electronics,2026-05-07,82.65,77.07,54.86,2659.94,0.026433,true
TREND0000968,Philippines,CAT001,Consumer Electronics,2026-05-08,79.71,74.20,53.64,2657.27,-0.035624,true
TREND0000969,Philippines,CAT001,Consumer Electronics,2026-05-09,80.69,75.25,54.38,2654.59,0.012328,true
TREND0000970,Philippines,CAT001,Consumer Electronics,2026-05-10,78.58,73.21,53.58,2651.92,-0.026154,true
TREND0000971,Philippines,CAT001,Consumer Electronics,2026-05-11,79.93,74.63,54.52,2649.24,0.017224,true
TREND0000972,Philippines,CAT001,Consumer Electronics,2026-05-12,76.01,70.78,52.81,2646.56,-0.049072,true
TREND0000973,Philippines,CAT001,Consumer Electronics,2026-05-13,78.22,73.06,54.17,2643.89,0.029136,true
TREND0000974,Philippines,CAT001,Consumer Electronics,2026-05-14,78.27,73.18,54.45,2641.21,0.000612,true
TREND0000975,Philippines,CAT001,Consumer Electronics,2026-05-15,77.47,72.45,54.30,2638.54,-0.010309,true
TREND0000976,Philippines,CAT001,Consumer Electronics,2026-05-16,73.87,68.92,52.76,2635.86,-0.046362,true
TREND0000977,Philippines,CAT001,Consumer Electronics,2026-05-17,74.76,69.88,53.46,2633.18,0.011948,true
TREND0000978,Philippines,CAT001,Consumer Electronics,2026-05-18,71.64,66.83,52.15,2630.51,-0.041692,true
TREND0000979,Philippines,CAT001,Consumer Electronics,2026-05-19,71.38,66.64,52.28,2627.83,-0.003620,true
TREND0000980,Philippines,CAT001,Consumer Electronics,2026-05-20,71.87,67.20,52.78,2625.16,0.006810,true
TREND0000981,Philippines,CAT001,Consumer Electronics,2026-05-21,68.99,64.39,51.59,2622.48,-0.040040,true
TREND0000982,Philippines,CAT001,Consumer Electronics,2026-05-22,69.80,65.27,52.25,2619.80,0.011747,true
TREND0000983,Philippines,CAT001,Consumer Electronics,2026-05-23,68.13,63.67,51.67,2617.13,-0.023978,true
TREND0000984,Philippines,CAT001,Consumer Electronics,2026-05-24,68.79,64.40,52.26,2614.45,0.009800,true
TREND0000985,Philippines,CAT001,Consumer Electronics,2026-05-25,70.11,65.79,53.18,2611.78,0.019200,true
TREND0000986,Philippines,CAT001,Consumer Electronics,2026-05-26,67.00,62.75,51.88,2609.10,-0.044363,true
TREND0000987,Philippines,CAT001,Consumer Electronics,2026-05-27,65.50,61.32,51.38,2606.42,-0.022421,true
TREND0000988,Philippines,CAT001,Consumer Electronics,2026-05-28,66.62,62.51,52.19,2603.75,0.017076,true
TREND0000989,Philippines,CAT001,Consumer Electronics,2026-05-29,66.84,62.80,52.56,2601.07,0.003250,true
TREND0000990,Philippines,CAT001,Consumer Electronics,2026-05-30,61.99,58.02,50.39,2598.40,-0.072557,true
TREND0000991,Philippines,CAT001,Consumer Electronics,2026-05-31,65.19,61.29,52.25,2595.72,0.051722,true
TREND0000992,Philippines,CAT001,Consumer Electronics,2026-06-01,61.22,57.39,50.52,2593.04,-0.060879,true
TREND0000993,Philippines,CAT001,Consumer Electronics,2026-06-02,63.11,59.35,51.72,2590.37,0.030827,true
TREND0000994,Philippines,CAT001,Consumer Electronics,2026-06-03,60.66,56.97,50.74,2587.69,-0.038899,true
TREND0000995,Philippines,CAT001,Consumer Electronics,2026-06-04,58.83,55.21,50.08,2585.02,-0.030167,true
TREND0000996,Philippines,CAT001,Consumer Electronics,2026-06-05,62.03,58.48,51.94,2582.34,0.054404,true
TREND0000997,Philippines,CAT001,Consumer Electronics,2026-06-06,59.12,55.64,50.74,2579.66,-0.046865,true
TREND0000998,Philippines,CAT001,Consumer Electronics,2026-06-07,60.36,56.95,51.62,2576.99,0.021049,true
TREND0000999,Philippines,CAT001,Consumer Electronics,2026-06-08,59.54,56.20,51.46,2574.31,-0.013694,true
TREND0001000,Philippines,CAT001,Consumer Electronics,2026-06-09,54.50,51.23,49.19,2571.64,-0.084632,true
TREND0001001,Philippines,CAT001,Consumer Electronics,2026-06-10,53.68,50.48,49.04,2568.96,-0.015073,true
TREND0001002,Philippines,CAT001,Consumer Electronics,2026-06-11,57.62,54.49,51.26,2566.28,0.073386,true
TREND0001003,Philippines,CAT001,Consumer Electronics,2026-06-12,56.76,53.70,51.09,2563.61,-0.014836,true
TREND0001004,Philippines,CAT001,Consumer Electronics,2026-06-13,55.92,52.93,50.93,2560.93,-0.014770,true
TREND0001005,Philippines,CAT001,Consumer Electronics,2026-06-14,54.43,51.51,50.43,2558.26,-0.026738,true
TREND0001006,Philippines,CAT001,Consumer Electronics,2026-06-15,53.56,50.71,50.26,2555.58,-0.015905,true
TREND0001007,Philippines,CAT001,Consumer Electronics,2026-06-16,50.38,47.60,48.92,2552.90,-0.059413,true
TREND0001008,Philippines,CAT001,Consumer Electronics,2026-06-17,52.37,49.66,50.17,2550.23,0.039528,true
TREND0001009,Philippines,CAT001,Consumer Electronics,2026-06-18,51.13,48.49,49.81,2547.55,-0.023665,true
TREND0001010,Philippines,CAT001,Consumer Electronics,2026-06-19,51.22,48.65,50.11,2544.88,0.001714,true
TREND0001011,Philippines,CAT001,Consumer Electronics,2026-06-20,48.95,46.45,49.23,2542.20,-0.044294,true
TREND0001012,Philippines,CAT001,Consumer Electronics,2026-06-21,48.64,46.21,49.33,2539.52,-0.006295,true
TREND0001013,Philippines,CAT001,Consumer Electronics,2026-06-22,45.03,42.67,47.77,2536.85,-0.074335,true
TREND0001014,Philippines,CAT001,Consumer Electronics,2026-06-23,47.56,45.27,49.30,2534.17,0.056258,true
TREND0001015,Philippines,CAT001,Consumer Electronics,2026-06-24,43.06,40.84,47.30,2531.50,-0.094595,true
TREND0001016,Philippines,CAT001,Consumer Electronics,2026-06-25,46.51,44.36,49.28,2528.82,0.080197,true
TREND0001017,Philippines,CAT001,Consumer Electronics,2026-06-26,42.41,40.33,47.49,2526.14,-0.088246,true
TREND0001018,Philippines,CAT001,Consumer Electronics,2026-06-27,41.45,39.44,47.26,2523.47,-0.022545,true
TREND0001019,Philippines,CAT001,Consumer Electronics,2026-06-28,43.87,41.93,48.72,2520.79,0.058198,true
TREND0001020,Philippines,CAT001,Consumer Electronics,2026-06-29,40.43,38.56,47.26,2518.12,-0.078337,true
TREND0001021,Philippines,CAT002,Home & Living,2026-05-01,56.71,45.97,48.00,2276.00,0.000000,true
TREND0001022,Philippines,CAT002,Home & Living,2026-05-02,60.44,49.06,48.89,2285.93,0.065833,true
TREND0001023,Philippines,CAT002,Home & Living,2026-05-03,65.73,54.13,49.76,2295.71,0.087521,true
TREND0001024,Philippines,CAT002,Home & Living,2026-05-04,68.38,56.98,50.62,2305.18,0.040395,true
TREND0001025,Philippines,CAT002,Home & Living,2026-05-05,72.07,61.28,51.44,2314.19,0.053931,true
TREND0001026,Philippines,CAT002,Home & Living,2026-05-06,76.14,66.35,52.22,2322.61,0.056407,true
TREND0001027,Philippines,CAT002,Home & Living,2026-05-07,76.49,68.02,52.95,2330.30,0.004563,true
TREND0001028,Philippines,CAT002,Home & Living,2026-05-08,75.84,68.97,53.61,2337.14,-0.008498,true
TREND0001029,Philippines,CAT002,Home & Living,2026-05-09,78.23,73.15,54.21,2343.03,0.031600,true
TREND0001030,Philippines,CAT002,Home & Living,2026-05-10,75.96,72.77,54.73,2347.87,-0.029025,true
TREND0001031,Philippines,CAT002,Home & Living,2026-05-11,76.33,75.04,55.17,2351.60,0.004878,true
TREND0001032,Philippines,CAT002,Home & Living,2026-05-12,70.53,71.06,55.52,2354.14,-0.076001,true
TREND0001033,Philippines,CAT002,Home & Living,2026-05-13,68.62,70.79,55.78,2355.46,-0.027113,true
TREND0001034,Philippines,CAT002,Home & Living,2026-05-14,64.81,68.36,55.94,2355.54,-0.055559,true
TREND0001035,Philippines,CAT002,Home & Living,2026-05-15,57.34,61.96,56.00,2354.38,-0.115191,true
TREND0001036,Philippines,CAT002,Home & Living,2026-05-16,54.94,60.25,55.96,2352.00,-0.041917,true
TREND0001037,Philippines,CAT002,Home & Living,2026-05-17,51.20,56.79,55.83,2348.43,-0.068007,true
TREND0001038,Philippines,CAT002,Home & Living,2026-05-18,45.91,51.36,55.60,2343.74,-0.103340,true
TREND0001039,Philippines,CAT002,Home & Living,2026-05-19,42.66,47.56,55.27,2337.98,-0.070784,true
TREND0001040,Philippines,CAT002,Home & Living,2026-05-20,40.38,44.33,54.86,2331.26,-0.053444,true
TREND0001041,Philippines,CAT002,Home & Living,2026-05-21,40.15,42.81,54.36,2323.67,-0.005742,true
TREND0001042,Philippines,CAT002,Home & Living,2026-05-22,40.27,41.37,53.78,2315.35,0.002948,true
TREND0001043,Philippines,CAT002,Home & Living,2026-05-23,37.04,36.37,53.14,2306.40,-0.080102,true
TREND0001044,Philippines,CAT002,Home & Living,2026-05-24,39.18,36.63,52.42,2296.99,0.057839,true
TREND0001045,Philippines,CAT002,Home & Living,2026-05-25,42.32,37.87,51.66,2287.24,0.080031,true
TREND0001046,Philippines,CAT002,Home & Living,2026-05-26,43.31,37.02,50.85,2277.32,0.023282,true
TREND0001047,Philippines,CAT002,Home & Living,2026-05-27,46.61,38.66,50.00,2267.38,0.076411,true
TREND0001048,Philippines,CAT002,Home & Living,2026-05-28,53.62,44.23,49.13,2257.58,0.150232,true
TREND0001049,Philippines,CAT002,Home & Living,2026-05-29,56.78,46.28,48.24,2248.06,0.058950,true
TREND0001050,Philippines,CAT002,Home & Living,2026-05-30,62.05,50.81,47.36,2238.97,0.092909,true
TREND0001051,Philippines,CAT002,Home & Living,2026-05-31,67.20,55.62,46.48,2230.47,0.082988,true
TREND0001052,Philippines,CAT002,Home & Living,2026-06-01,68.90,57.40,45.61,2222.68,0.025273,true
TREND0001053,Philippines,CAT002,Home & Living,2026-06-02,74.26,63.26,44.78,2215.71,0.077769,true
TREND0001054,Philippines,CAT002,Home & Living,2026-06-03,77.52,67.41,43.99,2209.69,0.043849,true
TREND0001055,Philippines,CAT002,Home & Living,2026-06-04,79.26,70.40,43.25,2204.71,0.022464,true
TREND0001056,Philippines,CAT002,Home & Living,2026-06-05,78.47,71.14,42.56,2200.83,-0.009960,true
TREND0001057,Philippines,CAT002,Home & Living,2026-06-06,78.87,73.29,41.95,2198.13,0.005123,true
TREND0001058,Philippines,CAT002,Home & Living,2026-06-07,76.42,72.71,41.40,2196.64,-0.031079,true
TREND0001059,Philippines,CAT002,Home & Living,2026-06-08,74.81,73.01,40.94,2196.40,-0.021038,true
TREND0001060,Philippines,CAT002,Home & Living,2026-06-09,70.03,70.07,40.57,2197.39,-0.063968,true
TREND0001061,Philippines,CAT002,Home & Living,2026-06-10,66.72,68.46,40.29,2199.61,-0.047177,true
TREND0001062,Philippines,CAT002,Home & Living,2026-06-11,65.42,68.62,40.10,2203.03,-0.019562,true
TREND0001063,Philippines,CAT002,Home & Living,2026-06-12,58.10,62.46,40.01,2207.58,-0.111870,true
TREND0001064,Philippines,CAT002,Home & Living,2026-06-13,56.80,61.96,40.02,2213.20,-0.022341,true
TREND0001065,Philippines,CAT002,Home & Living,2026-06-14,53.25,58.80,40.12,2219.80,-0.062589,true
TREND0001066,Philippines,CAT002,Home & Living,2026-06-15,47.66,53.19,40.33,2227.27,-0.104939,true
TREND0001067,Philippines,CAT002,Home & Living,2026-06-16,42.16,47.25,40.63,2235.51,-0.115408,true
TREND0001068,Philippines,CAT002,Home & Living,2026-06-17,41.17,45.42,41.02,2244.38,-0.023363,true
TREND0001069,Philippines,CAT002,Home & Living,2026-06-18,36.84,39.89,41.49,2253.74,-0.105126,true
TREND0001070,Philippines,CAT002,Home & Living,2026-06-19,38.45,40.00,42.05,2263.45,0.043669,true
TREND0001071,Philippines,CAT002,Home & Living,2026-06-20,36.50,36.33,42.68,2273.36,-0.050887,true
TREND0001072,Philippines,CAT002,Home & Living,2026-06-21,39.21,37.18,43.37,2283.30,0.074240,true
TREND0001073,Philippines,CAT002,Home & Living,2026-06-22,41.46,37.52,44.13,2293.14,0.057436,true
TREND0001074,Philippines,CAT002,Home & Living,2026-06-23,41.73,35.93,44.93,2302.70,0.006537,true
TREND0001075,Philippines,CAT002,Home & Living,2026-06-24,45.71,38.19,45.76,2311.85,0.095334,true
TREND0001076,Philippines,CAT002,Home & Living,2026-06-25,51.43,42.41,46.63,2320.44,0.125170,true
TREND0001077,Philippines,CAT002,Home & Living,2026-06-26,53.20,42.98,47.51,2328.34,0.034526,true
TREND0001078,Philippines,CAT002,Home & Living,2026-06-27,62.00,50.92,48.40,2335.41,0.165325,true
TREND0001079,Philippines,CAT002,Home & Living,2026-06-28,64.97,53.44,49.28,2341.57,0.047923,true
TREND0001080,Philippines,CAT002,Home & Living,2026-06-29,69.66,58.09,50.15,2346.70,0.072111,true
TREND0001081,Philippines,CAT003,Beauty & Personal Care,2026-05-01,69.35,73.35,61.68,661.00,0.000000,true
TREND0001082,Philippines,CAT003,Beauty & Personal Care,2026-05-02,67.44,71.14,61.01,663.64,-0.027595,true
TREND0001083,Philippines,CAT003,Beauty & Personal Care,2026-05-03,65.78,69.18,60.48,666.29,-0.024644,true
TREND0001084,Philippines,CAT003,Beauty & Personal Care,2026-05-04,69.27,72.37,62.52,668.93,0.053188,true
TREND0001085,Philippines,CAT003,Beauty & Personal Care,2026-05-05,68.00,70.80,62.18,671.58,-0.018420,true
TREND0001086,Philippines,CAT003,Beauty & Personal Care,2026-05-06,68.57,71.07,62.76,674.22,0.008369,true
TREND0001087,Philippines,CAT003,Beauty & Personal Care,2026-05-07,65.99,68.19,61.77,676.86,-0.037569,true
TREND0001088,Philippines,CAT003,Beauty & Personal Care,2026-05-08,67.57,69.47,62.85,679.51,0.023938,true
TREND0001089,Philippines,CAT003,Beauty & Personal Care,2026-05-09,63.39,64.99,61.06,682.15,-0.061867,true
TREND0001090,Philippines,CAT003,Beauty & Personal Care,2026-05-10,63.39,64.69,61.35,684.80,0.000053,true
TREND0001091,Philippines,CAT003,Beauty & Personal Care,2026-05-11,66.62,67.62,63.26,687.44,0.050898,true
TREND0001092,Philippines,CAT003,Beauty & Personal Care,2026-05-12,65.03,65.73,62.76,690.08,-0.023894,true
TREND0001093,Philippines,CAT003,Beauty & Personal Care,2026-05-13,62.78,63.18,61.93,692.73,-0.034635,true
TREND0001094,Philippines,CAT003,Beauty & Personal Care,2026-05-14,61.03,61.13,61.35,695.37,-0.027836,true
TREND0001095,Philippines,CAT003,Beauty & Personal Care,2026-05-15,60.91,60.71,61.58,698.02,-0.002031,true
TREND0001096,Philippines,CAT003,Beauty & Personal Care,2026-05-16,62.67,62.17,62.76,700.66,0.028909,true
TREND0001097,Philippines,CAT003,Beauty & Personal Care,2026-05-17,63.25,62.45,63.34,703.30,0.009265,true
TREND0001098,Philippines,CAT003,Beauty & Personal Care,2026-05-18,62.71,61.61,63.37,705.95,-0.008464,true
TREND0001099,Philippines,CAT003,Beauty & Personal Care,2026-05-19,60.59,59.19,62.61,708.59,-0.033792,true
TREND0001100,Philippines,CAT003,Beauty & Personal Care,2026-05-20,59.15,57.45,62.18,711.24,-0.023814,true
TREND0001101,Philippines,CAT003,Beauty & Personal Care,2026-05-21,60.14,58.14,62.97,713.88,0.016749,true
TREND0001102,Philippines,CAT003,Beauty & Personal Care,2026-05-22,59.34,57.04,62.87,716.52,-0.013254,true
TREND0001103,Philippines,CAT003,Beauty & Personal Care,2026-05-23,58.33,55.73,62.66,719.17,-0.016986,true
TREND0001104,Philippines,CAT003,Beauty & Personal Care,2026-05-24,59.10,56.20,63.34,721.81,0.013202,true
TREND0001105,Philippines,CAT003,Beauty & Personal Care,2026-05-25,59.34,56.14,63.75,724.46,0.003957,true
TREND0001106,Philippines,CAT003,Beauty & Personal Care,2026-05-26,58.11,54.61,63.43,727.10,-0.020645,true
TREND0001107,Philippines,CAT003,Beauty & Personal Care,2026-05-27,57.39,53.59,63.36,729.74,-0.012486,true
TREND0001108,Philippines,CAT003,Beauty & Personal Care,2026-05-28,58.32,54.22,64.13,732.39,0.016252,true
TREND0001109,Philippines,CAT003,Beauty & Personal Care,2026-05-29,59.06,54.66,64.79,735.03,0.012684,true
TREND0001110,Philippines,CAT003,Beauty & Personal Care,2026-05-30,60.34,55.64,65.72,737.68,0.021643,true
TREND0001111,Philippines,CAT003,Beauty & Personal Care,2026-05-31,59.04,54.04,65.37,740.32,-0.021530,true
TREND0001112,Philippines,CAT003,Beauty & Personal Care,2026-06-01,56.21,50.91,64.25,742.96,-0.047858,true
TREND0001113,Philippines,CAT003,Beauty & Personal Care,2026-06-02,56.31,50.71,64.60,745.61,0.001719,true
TREND0001114,Philippines,CAT003,Beauty & Personal Care,2026-06-03,55.58,49.68,64.53,748.25,-0.012917,true
TREND0001115,Philippines,CAT003,Beauty & Personal Care,2026-06-04,57.02,50.82,65.54,750.90,0.025862,true
TREND0001116,Philippines,CAT003,Beauty & Personal Care,2026-06-05,54.65,48.15,64.65,753.54,-0.041639,true
TREND0001117,Philippines,CAT003,Beauty & Personal Care,2026-06-06,53.98,47.18,64.61,756.18,-0.012203,true
TREND0001118,Philippines,CAT003,Beauty & Personal Care,2026-06-07,57.24,50.14,66.54,758.83,0.060480,true
TREND0001119,Philippines,CAT003,Beauty & Personal Care,2026-06-08,56.90,49.50,66.66,761.47,-0.006025,true
TREND0001120,Philippines,CAT003,Beauty & Personal Care,2026-06-09,55.21,47.51,66.11,764.12,-0.029627,true
TREND0001121,Philippines,CAT003,Beauty & Personal Care,2026-06-10,55.78,47.78,66.69,766.76,0.010328,true
TREND0001122,Philippines,CAT003,Beauty & Personal Care,2026-06-11,52.68,44.38,65.44,769.40,-0.055562,true
TREND0001123,Philippines,CAT003,Beauty & Personal Care,2026-06-12,54.52,45.92,66.65,772.05,0.034903,true
TREND0001124,Philippines,CAT003,Beauty & Personal Care,2026-06-13,54.52,45.62,66.95,774.69,-0.000048,true
TREND0001125,Philippines,CAT003,Beauty & Personal Care,2026-06-14,50.64,41.44,65.30,777.34,-0.071118,true
TREND0001126,Philippines,CAT003,Beauty & Personal Care,2026-06-15,51.40,41.90,65.98,779.98,0.015013,true
TREND0001127,Philippines,CAT003,Beauty & Personal Care,2026-06-16,50.40,40.60,65.77,782.62,-0.019506,true
TREND0001128,Philippines,CAT003,Beauty & Personal Care,2026-06-17,49.14,39.04,65.44,785.27,-0.024966,true
TREND0001129,Philippines,CAT003,Beauty & Personal Care,2026-06-18,51.23,40.83,66.78,787.91,0.042565,true
TREND0001130,Philippines,CAT003,Beauty & Personal Care,2026-06-19,49.32,38.62,66.12,790.56,-0.037296,true
TREND0001131,Philippines,CAT003,Beauty & Personal Care,2026-06-20,48.71,37.71,66.11,793.20,-0.012428,true
TREND0001132,Philippines,CAT003,Beauty & Personal Care,2026-06-21,49.81,38.51,66.95,795.84,0.022579,true
TREND0001133,Philippines,CAT003,Beauty & Personal Care,2026-06-22,50.30,38.70,67.49,798.49,0.009821,true
TREND0001134,Philippines,CAT003,Beauty & Personal Care,2026-06-23,50.58,38.68,67.92,801.13,0.005529,true
TREND0001135,Philippines,CAT003,Beauty & Personal Care,2026-06-24,46.76,34.56,66.31,803.78,-0.075441,true
TREND0001136,Philippines,CAT003,Beauty & Personal Care,2026-06-25,49.58,37.08,68.02,806.42,0.060348,true
TREND0001137,Philippines,CAT003,Beauty & Personal Care,2026-06-26,47.46,34.66,67.25,809.06,-0.042796,true
TREND0001138,Philippines,CAT003,Beauty & Personal Care,2026-06-27,47.61,34.51,67.62,811.71,0.003181,true
TREND0001139,Philippines,CAT003,Beauty & Personal Care,2026-06-28,48.17,34.77,68.19,814.35,0.011598,true
TREND0001140,Philippines,CAT003,Beauty & Personal Care,2026-06-29,48.80,35.10,68.80,817.00,0.013098,true
TREND0001141,Philippines,CAT004,Fashion Accessories,2026-05-01,39.19,33.19,28.59,2291.00,0.000000,true
TREND0001142,Philippines,CAT004,Fashion Accessories,2026-05-02,38.21,32.08,27.76,2292.83,-0.024941,true
TREND0001143,Philippines,CAT004,Fashion Accessories,2026-05-03,41.92,35.66,29.27,2294.67,0.097190,true
TREND0001144,Philippines,CAT004,Fashion Accessories,2026-05-04,43.02,36.63,29.48,2296.50,0.026320,true
TREND0001145,Philippines,CAT004,Fashion Accessories,2026-05-05,39.28,32.76,27.26,2298.33,-0.086993,true
TREND0001146,Philippines,CAT004,Fashion Accessories,2026-05-06,40.92,34.27,27.74,2300.16,0.041729,true
TREND0001147,Philippines,CAT004,Fashion Accessories,2026-05-07,40.81,34.03,27.33,2302.00,-0.002824,true
TREND0001148,Philippines,CAT004,Fashion Accessories,2026-05-08,44.51,37.60,28.84,2303.83,0.090681,true
TREND0001149,Philippines,CAT004,Fashion Accessories,2026-05-09,46.30,39.26,29.39,2305.66,0.040314,true
TREND0001150,Philippines,CAT004,Fashion Accessories,2026-05-10,47.38,40.21,29.59,2307.50,0.023400,true
TREND0001151,Philippines,CAT004,Fashion Accessories,2026-05-11,45.84,38.54,28.47,2309.33,-0.032482,true
TREND0001152,Philippines,CAT004,Fashion Accessories,2026-05-12,47.48,40.05,28.94,2311.16,0.035610,true
TREND0001153,Philippines,CAT004,Fashion Accessories,2026-05-13,46.36,38.80,28.04,2312.99,-0.023470,true
TREND0001154,Philippines,CAT004,Fashion Accessories,2026-05-14,47.57,39.88,28.30,2314.83,0.026062,true
TREND0001155,Philippines,CAT004,Fashion Accessories,2026-05-15,50.18,42.36,29.26,2316.66,0.054766,true
TREND0001156,Philippines,CAT004,Fashion Accessories,2026-05-16,51.79,43.84,29.72,2318.49,0.032263,true
TREND0001157,Philippines,CAT004,Fashion Accessories,2026-05-17,53.70,45.62,30.33,2320.32,0.036794,true
TREND0001158,Philippines,CAT004,Fashion Accessories,2026-05-18,54.01,45.80,30.14,2322.16,0.005763,true
TREND0001159,Philippines,CAT004,Fashion Accessories,2026-05-19,54.09,45.75,29.84,2323.99,0.001504,true
TREND0001160,Philippines,CAT004,Fashion Accessories,2026-05-20,56.54,48.07,30.71,2325.82,0.045251,true
TREND0001161,Philippines,CAT004,Fashion Accessories,2026-05-21,57.17,48.57,30.69,2327.66,0.011240,true
