track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0000614,TRK000000138,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-09T00:29:00+08:00,true
TRACK0000615,TRK000000139,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-16T10:35:00+08:00,true
TRACK0000616,TRK000000139,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-16T22:35:00+08:00,true
TRACK0000617,TRK000000139,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-03-17T06:35:00+08:00,true
TRACK0000618,TRK000000139,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-18T07:35:00+08:00,true
TRACK0000619,TRK000000140,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-10T20:11:00+08:00,true
TRACK0000620,TRK000000140,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-11T09:11:00+08:00,true
TRACK0000621,TRK000000140,customs_clearance,Manila Customs,Customs processing completed,2026-03-12T09:11:00+08:00,true
TRACK0000622,TRK000000140,delivered,Manila,Parcel delivered to the simulated buyer,2026-03-13T01:11:00+08:00,true
TRACK0000623,TRK000000141,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-30T09:31:00+08:00,true
TRACK0000624,TRK000000141,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-31T08:31:00+08:00,true
TRACK0000625,TRK000000141,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-31T19:31:00+08:00,true
TRACK0000626,TRK000000141,customs_clearance,Jakarta Customs,Customs processing completed,2026-06-01T08:31:00+08:00,true
TRACK0000627,TRK000000141,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-06-01T14:31:00+08:00,true
TRACK0000628,TRK000000141,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-06-02T16:31:00+08:00,true
TRACK0000629,TRK000000142,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-13T06:24:00+08:00,true
TRACK0000630,TRK000000142,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-14T02:24:00+08:00,true
TRACK0000631,TRK000000143,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-27T17:13:00+08:00,true
TRACK0000632,TRK000000143,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-28T01:13:00+08:00,true
TRACK0000633,TRK000000143,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-28T06:13:00+08:00,true
TRACK0000634,TRK000000143,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-01-28T20:13:00+08:00,true
TRACK0000635,TRK000000143,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-29T19:13:00+08:00,true
TRACK0000636,TRK000000144,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-11T22:42:00+08:00,true
TRACK0000637,TRK000000144,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-12T09:42:00+08:00,true
TRACK0000638,TRK000000144,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-12T17:42:00+08:00,true
TRACK0000639,TRK000000144,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-01-12T22:42:00+08:00,true
TRACK0000640,TRK000000144,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-13T15:42:00+08:00,true
TRACK0000641,TRK000000145,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-15T22:18:00+08:00,true
TRACK0000642,TRK000000145,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-16T04:18:00+08:00,true
TRACK0000643,TRK000000146,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-20T18:32:00+08:00,true
TRACK0000644,TRK000000146,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-21T00:32:00+08:00,true
TRACK0000645,TRK000000147,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-31T03:32:00+08:00,true
TRACK0000646,TRK000000147,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-31T21:32:00+08:00,true
TRACK0000647,TRK000000148,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-01T21:47:00+08:00,true
TRACK0000648,TRK000000148,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-02T07:47:00+08:00,true
TRACK0000649,TRK000000148,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-03T07:47:00+08:00,true
TRACK0000650,TRK000000149,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-11T12:21:00+08:00,true
TRACK0000651,TRK000000149,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-12T05:21:00+08:00,true
TRACK0000652,TRK000000149,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-12T22:21:00+08:00,true
TRACK0000653,TRK000000149,customs_clearance,Singapore Customs,Customs processing completed,2026-02-14T00:21:00+08:00,true
TRACK0000654,TRK000000149,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-02-14T07:21:00+08:00,true
TRACK0000655,TRK000000149,delivered,Singapore,Parcel delivered to the simulated buyer,2026-02-15T06:21:00+08:00,true
TRACK0000656,TRK000000151,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-03T09:40:00+08:00,true
TRACK0000657,TRK000000151,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-04T02:40:00+08:00,true
TRACK0000658,TRK000000151,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-03-04T12:40:00+08:00,true
TRACK0000659,TRK000000151,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-03-05T16:40:00+08:00,true
TRACK0000660,TRK000000153,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-12T18:18:00+08:00,true
TRACK0000661,TRK000000153,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-13T20:18:00+08:00,true
TRACK0000662,TRK000000153,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-01-15T00:18:00+08:00,true
TRACK0000663,TRK000000153,delivered,Manila,Parcel delivered to the simulated buyer,2026-01-15T08:18:00+08:00,true
TRACK0000664,TRK000000154,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-10T22:42:00+08:00,true
TRACK0000665,TRK000000154,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-12T02:42:00+08:00,true
TRACK0000666,TRK000000154,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-02-12T23:42:00+08:00,true
TRACK0000667,TRK000000155,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-02T06:41:00+08:00,true
TRACK0000668,TRK000000155,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-02T20:41:00+08:00,true
TRACK0000669,TRK000000155,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-03T10:41:00+08:00,true
TRACK0000670,TRK000000155,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-02-04T04:41:00+08:00,true
TRACK0000671,TRK000000155,delivered,Singapore,Parcel delivered to the simulated buyer,2026-02-05T00:41:00+08:00,true
TRACK0000672,TRK000000156,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-19T13:41:00+08:00,true
TRACK0000673,TRK000000156,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-20T17:41:00+08:00,true
TRACK0000674,TRK000000157,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-27T09:10:00+08:00,true
TRACK0000675,TRK000000157,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-27T23:10:00+08:00,true
TRACK0000676,TRK000000157,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-05-28T06:10:00+08:00,true
TRACK0000677,TRK000000157,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-05-29T08:10:00+08:00,true
TRACK0000678,TRK000000158,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-30T00:58:00+08:00,true
TRACK0000679,TRK000000158,customs_clearance,Jakarta Customs,Customs processing completed,2026-07-01T04:58:00+08:00,true
TRACK0000680,TRK000000158,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-07-01T09:58:00+08:00,true
TRACK0000681,TRK000000158,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-07-02T09:58:00+08:00,true
TRACK0000682,TRK000000159,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-16T04:55:00+08:00,true
TRACK0000683,TRK000000159,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-17T07:55:00+08:00,true
TRACK0000684,TRK000000159,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-18T11:55:00+08:00,true
TRACK0000685,TRK000000160,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-18T20:30:00+08:00,true
TRACK0000686,TRK000000160,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-19T21:30:00+08:00,true
TRACK0000687,TRK000000160,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-20T12:30:00+08:00,true
TRACK0000688,TRK000000160,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-04-20T19:30:00+08:00,true
TRACK0000689,TRK000000160,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-04-21T20:30:00+08:00,true
TRACK0000690,TRK000000160,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-22T10:30:00+08:00,true
TRACK0000691,TRK000000161,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-26T23:06:00+08:00,true
TRACK0000692,TRK000000161,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-06-27T20:06:00+08:00,true
TRACK0000693,TRK000000161,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-28T18:06:00+08:00,true
TRACK0000694,TRK000000161,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-29T22:06:00+08:00,true
TRACK0000695,TRK000000162,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-08T02:13:00+08:00,true
TRACK0000696,TRK000000162,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-09T02:13:00+08:00,true
TRACK0000697,TRK000000162,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-09T17:13:00+08:00,true
TRACK0000698,TRK000000162,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-10T15:13:00+08:00,true
TRACK0000699,TRK000000163,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-14T04:45:00+08:00,true
TRACK0000700,TRK000000163,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-15T04:45:00+08:00,true
TRACK0000701,TRK000000163,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-03-16T05:45:00+08:00,true
TRACK0000702,TRK000000163,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-17T06:45:00+08:00,true
TRACK0000703,TRK000000164,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-11T17:10:00+08:00,true
TRACK0000704,TRK000000164,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-12T01:10:00+08:00,true
TRACK0000705,TRK000000164,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-01-12T18:10:00+08:00,true
TRACK0000706,TRK000000164,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-01-13T11:10:00+08:00,true
TRACK0000707,TRK000000164,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-01-14T05:10:00+08:00,true
TRACK0000708,TRK000000165,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-19T20:41:00+08:00,true
TRACK0000709,TRK000000165,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-20T04:41:00+08:00,true
TRACK0000710,TRK000000165,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-20T12:41:00+08:00,true
TRACK0000711,TRK000000166,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-25T11:16:00+08:00,true
TRACK0000712,TRK000000166,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-26T13:16:00+08:00,true
TRACK0000713,TRK000000166,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-06-27T06:16:00+08:00,true
TRACK0000714,TRK000000166,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-28T05:16:00+08:00,true
TRACK0000715,TRK000000166,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-28T22:16:00+08:00,true
TRACK0000716,TRK000000167,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-06T19:00:00+08:00,true
TRACK0000717,TRK000000167,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-07T17:00:00+08:00,true
TRACK0000718,TRK000000167,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-08T18:00:00+08:00,true
TRACK0000719,TRK000000168,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-11T22:42:00+08:00,true
TRACK0000720,TRK000000168,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-12T14:42:00+08:00,true
TRACK0000721,TRK000000168,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-04-13T08:42:00+08:00,true
TRACK0000722,TRK000000168,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-13T23:42:00+08:00,true
TRACK0000723,TRK000000169,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-15T17:19:00+08:00,true
TRACK0000724,TRK000000169,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-16T08:19:00+08:00,true
TRACK0000725,TRK000000169,customs_clearance,Singapore Customs,Customs processing completed,2026-01-17T07:19:00+08:00,true
TRACK0000726,TRK000000169,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-01-17T18:19:00+08:00,true
TRACK0000727,TRK000000169,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-18T05:19:00+08:00,true
TRACK0000728,TRK000000170,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-23T02:06:00+08:00,true
TRACK0000729,TRK000000170,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-23T12:06:00+08:00,true
TRACK0000730,TRK000000170,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-23T22:06:00+08:00,true
TRACK0000731,TRK000000171,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-06-27T12:05:00+08:00,true
TRACK0000732,TRK000000171,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-06-28T01:05:00+08:00,true
TRACK0000733,TRK000000172,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-23T06:52:00+08:00,true
TRACK0000734,TRK000000172,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-24T03:52:00+08:00,true
TRACK0000735,TRK000000172,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-24T23:52:00+08:00,true
TRACK0000736,TRK000000172,customs_clearance,Singapore Customs,Customs processing completed,2026-04-25T22:52:00+08:00,true
TRACK0000737,TRK000000172,delivered,Singapore,Parcel delivered to the simulated buyer,2026-04-26T05:52:00+08:00,true
TRACK0000738,TRK000000173,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-16T13:04:00+08:00,true
TRACK0000739,TRK000000173,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-16T19:04:00+08:00,true
TRACK0000740,TRK000000173,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-03-17T01:04:00+08:00,true
TRACK0000741,TRK000000173,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-18T02:04:00+08:00,true
TRACK0000742,TRK000000174,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-29T17:45:00+08:00,true
TRACK0000743,TRK000000174,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-30T18:45:00+08:00,true
TRACK0000744,TRK000000174,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-31T10:45:00+08:00,true
TRACK0000745,TRK000000174,customs_clearance,Manila Customs,Customs processing completed,2026-03-31T22:45:00+08:00,true
TRACK0000746,TRK000000174,delivered,Manila,Parcel delivered to the simulated buyer,2026-04-01T03:45:00+08:00,true
TRACK0000747,TRK000000175,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-25T14:20:00+08:00,true
TRACK0000748,TRK000000175,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-26T06:20:00+08:00,true
TRACK0000749,TRK000000175,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-27T09:20:00+08:00,true
TRACK0000750,TRK000000175,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-27T21:20:00+08:00,true
TRACK0000751,TRK000000176,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-02-04T18:22:00+08:00,true
TRACK0000752,TRK000000176,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-02-05T06:22:00+08:00,true
TRACK0000753,TRK000000177,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-12T08:27:00+08:00,true
TRACK0000754,TRK000000177,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-12T13:27:00+08:00,true
TRACK0000755,TRK000000178,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-16T21:43:00+08:00,true
TRACK0000756,TRK000000178,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-17T14:43:00+08:00,true
TRACK0000757,TRK000000178,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-04-18T04:43:00+08:00,true
